"","title","contents"
"20","발칸반도 화약고 코소보…고조되는 갈등에 국제 사회도 긴장","  불리는 코소보 지역에서 무력 충돌 우려가 커지고 있다. 지난 5월 29일 코소보에서 세르비아계 주민들의 폭력 시위로 나토 평화 유지군 30여 명과 시위대 50여 명이 부상을 당했다. 세르비아는 즉각 최고 수준의 군 경계령을... "
"21","튀르키예, '폭력 사태' 코소보에 특공대 5백 명 파견","  튀르키예가 코소보 북부에서 빚어진 폭력 사태에 대응해 평화 유지 업무를 수행할 특공대를 현지에 파견합니다. AP 통신 등에 따르면 튀르키예 국방부는 현지시각 3일, 북대서양조양기구 NATO의 요청을 수락해 코소보... "
"22","튀르키예, 코소보 폭력사태에 특공대 파견키로…나토 요청 수용","  코소보 북부에서 빚어진 폭력 사태에 대응해 평화 유지 업무를 수행할 특공대를 현지에 파견한다. AP 통신 등에 따르면 튀르키예 국방부는 3일(현지시간) 북대서양조양기구(NATO·나토)의 요청을 수락해 코소보 북부에... "
"23","[타임아웃] “코소보는 세르비아 심장” 조코비치가 불질러 정치로 얼룩지는 ...","  이때 세르비아어로 “코소보는 세르비아의 심장이다. 폭력을 멈춰달라”는 정치적 메시지를 남기며 논란을 자초했다. 이는 지난 4월 코소보 북부에서 치러진 지방선거에서 알바니아계 시장이 당선되며 벌어진 갈등... "
"24","佛·獨 중재로 '폭력사태 발화점' 코소보 시장선거 재실시 타진","  안희 특파원 = 코소보 북부 폭력 사태로 갈등을 빚고 있는 세르비아와 코소보가 프랑스·독일의 중재 속에 갈등을 풀어낼 방안을 찾고 있다. 로이터 통신 등에 따르면 알렉산다르 부치치 세르비아 대통령과 비소아... "
"25","유럽 40여 개국 정상 “평화 협력”…코소보·세르비아 ‘신경전’","  최근 긴장이 고조되고 있는 세르비아와 코소보의 정상들은 이 자리에서도 신경전을 벌였습니다. 베를린... 이런 가운데 회의에 참석한 코소보와 세르비아 정상은 몰도바에서 신경전을 벌였습니다. 지난달 말 코소보... "
"26","조코비치 얼굴 훼손, 카메라 렌즈에 휘갈긴 “코소보는 세르비아 심장”","  보이는 코소보 사태에 대한 견해를 적은 일이 일파만파를 낳고 있다. 아버지가 코소보에서 태어난 조코비치는 “코소보는 세르비아의 심장이다. 폭력을 중단하라”고 적었다. 당장 코소보 정부에서도 징계해야 한다고... "
"27","러, 코소보 갈등에 ""세르비아 무조건적 지지""","  러시아는 코소보에서 발생한 세르비아계 주민들과 북대서양조약기구(NATO·나토) 평화유지군의 충돌 사태에... 지지한다""며 ""코소보 내 세르비아인의 모든 법적 권리와 이익이 반드시 존중돼야 한다""고 말했다. 그는 이번... "
"28","""코소보는 세르비아의 심장""...테니스 스타 조코비치 정치적 메시지 논란","  로이터 통신에 따르면 조코비치는 세르비아어로 ""코소보는 세르비아의 심장""이라며 ""폭력을 멈춰주세요""라고 적었다. 지난달 코소보 북부에서 치러진 지방선거에서 알바니아계 시장이 당선된 이후 이 지역에서 벌어진... "
"29","나토 ""코소보에 병력 700명 추가 배치""…'발칸반도 화약고' 긴장 고조","  '발칸반도의 화약고'라 불리는 코소보에서 최근 무력시위가 벌어지며 갈등 수위가 올라가고 있다. 치안 유지를 위해 투입된 북대서양조약기구(NATO·나토) 코소보평화유지군(KFOR) 병력 34명이 다치고 시위대 50여명도... "
"30","조코비치 “코소보는 세르비아의 심장” 정치적 메시지 논란","  그런데 “코소보는 세르비아의 심장”이라는 문구와 함께 평화를 촉구하는 “폭력을 멈춰주세요”라는 글을 적었다. 이는 지난 4월 지방 선거 이후 코소보의 불안정한 정세와 최근의 폭력사태를 언급한 것이다. 코소보... "
"31","NATO 수장, 코소보에 세르비아와의 긴장 완화 촉구","  코소보 경찰과 알바니아 시장 취임을 반대하는 시위자들 사이에 충돌이 있은 지 이틀 후인 28일(이하 현지 시간), 옌스 스톨텐베르그 나토 사무총장은 코소보에 세르비아와의 긴장을 완화할 것을 촉구했다. 대서양 횡단... "
