"","title","contents"
"58","그리스·일본 ‘관광 부국’ 의 ‘가난한’ 국민들","  남유럽의 그리스에서는 해변에 앉을 권리를 두고 시민들이 들고 일어섰다. 돈 많은 관광객을 위한 값비싼... 15일(현지시간) 뉴욕타임스(NYT)에 따르면 최근 관광 극성수기에 들어선 그리스 파로스섬의 모나스티리 해변에는... "
"59","그리스 산불로 공군 탄약고 대형폭발…주민들 사전 대피","  신창용 특파원 = 27일(현지시간) 그리스 중부에서 산불이 공군 탄약고로 번져 대형 폭발이 발생했다고 AP... 그리스 공영 방송 ERT는 목격자들을 인용해 볼로스에서도 폭발음이 들릴 정도로 대형 폭발이 발생했다고 전했다.... "
"60","[현장] 임진각 찾은 그리스·감비아 잼버리 단원들…""저기가 북한이야?""","  엄청 고요하고 아주 멋지다(gorgeous)."" 2023 새만금 세계스카우트잼버리에 참가하기 위해 한국을 찾은 그리스와... 여행사의 안내를 받으며 임진각 휴게소에 도착한 그리스와 감비아 대표단은 한껏 들떠 있었다. 너나 할 거... "
"61","'에드워즈 21점' 미국, 그리스 상대로 완승","  미국 농구 대표팀은 19일(이하 한국시간) 아랍에미리트 아부다비에서 열린 그리스 농구 대표팀과의... 이날 미국 대표팀은 코트를 밟은 12명의 선수 전원이 득점을 기록하는 압도적인 모습을 그리스 상대로 보여줬다.... "
"62","그리스 면적 태운 캐나다 산불, 2.9억t 탄소 배출","  캐나다 산불센터에 따르면 산불 피해 지역은 총 1310만㏊로 이는 대략 그리스 면적에 해당하는 규모다.... 그리스에서는 폭염과 건조한 날씨 등으로 인해 전국에서 500건 이상의 산불이 발생했고 러시아에서도 대형... "
"63","경기 성남 양현로에서 [기타축종] 그리스 육지거북 발견 보호","  경기 성남 양현로 537에서 발견 구조한 암컷 [기타축종] 그리스 육지거북이 15일 동물보호소에 들어왔다. 연갈색 [기타축종] 그리스 육지거북은 몸무게 0.2Kg에 2023년생으로 추정된다. 상태 관찰 요함.... "
"64","그리스, 9월부터 아크로폴리스 관람객 수 제한","  그리스가 유네스코 세계유산 가운데 하나인 아테네의 아크로폴리스 하루 관람객 수를 최대 2만명으로 제한하기로 했다. 고대 유적의 안전과 수명연장을 위한 대응이다. CNN은 4일(이하 현지시간) 그리스 문화부 장관... "
"65","그리스 작가 파파코스타스, 韓 두 번째 개인전 ‘단순한 열정’ 개최","  갤러리 언플러그드 제공 그리스 출신 작가 코스타스 파파코스타스가 한국에서 두 번째 개인전을 연다.... 갤러리 언플러그드 관계자는 파파코스타스에 대해 “그리스 에게 해의 짙푸른 색 이미지와 동양화의... "
"66","""1+2 계약' 맞는데... ""황인범, 올림피아코스와 논란 악평만 쌓인다"" 그리스 ...","  FC 서울에서 반년 동안 뛰면서 컨디션을 끌어 올린 황인범은 그리스로 무대를 옮긴 뒤 큰 활약을 펼쳤다. 황인범의 활약은 그리스 리그에서 인정했다. 황인범은 수페르리가 엘라다가 발표한 '올림피아코스의 올해의 선수... "
"67","""중국, 그리스 제치고 세계 1위 선주 국가 등극""","  중국이 그리스를 제치고 세계 1위 선주 국가로 등극했다고 관찰자망 등 중국 매체가 보도했다. 14일... 이는 그리스 선주들이 보유한 2억4900만GT를 근소한 차이로 넘어선 수준이다. 그리스의 점유율은 15.8%, 선단... "
