"","title","contents"
"68","슬로베니아의 SIJ, 스테인리스 스틸 유닛 생산 중단","  슬로베니아의 철강 생산업체 슬로벤스카 인더스트리야 예클라(SIJ)는 열연공장 사고로 스테인리스 스틸... SIJ 그룹은 슬로베니아에서 가장 큰 규모가 야금그룹으로, 유럽과 글로벌 틈새 철강 시장에 기업스테인리스... "
"69","‘월드컵 출전 가능성↑’ 미국 현지 매체 “돈치치, 슬로베니아 대표팀 합류...","  201m)가 슬로베니아 남자농구 대표팀에 합류해 2023 FIBA 농구 월드컵을 준비하고 있다”고 보도했다. 이어 “댈러스 매버릭스의 감독 제이슨 키드가 돈치치의 훈련을 지켜보기 위해 슬로베니아 류블라냐에... "
"70","(현장+)""K팝과 잼버리 공통점, 세상을 좋게 만든다는 것""","  슬로베니아에서 왔다는 엠마(16)는 ""BTS와 블랙핑크를 평소 좋아한다""며 ""슬로베니아에도 K팝을 좋아하는 사람들이 있다. 오늘 K팝 공연도 기대된다""고 했습니다. 미국에서 왔다는 스태프 윌리엄 후버, 자텐 자하르, 윌리엄... "
"71","'덴버 비상' 찬차르, 왼쪽 무릎 부상 ... 시즌 마감 유력","  덴버 너기츠와 슬로베니아 대표팀이 큰 손실을 입었다. 『Denver Post』의 마이크 싱어 기자에 따르면, 지난... 현재 찬차르는 2023 농구 월드컵을 준비하기 위해 어김없이 슬로베니아 대표팀에 합류했다. 그러나 그는 지난... "
"72","""고마워요 한국""…잼버리 참가국 대사관들, 경기도에 편지(종합)","  13일 경기도에 따르면 지난 10일 핀란드 대사관을 시작으로, 슬로베니아, 산마리노, 그리스, 크로아티아... 슬로베니아, 산마리노, 크로아티아 등 다른 대사관도 ""스카우트로부터 새 숙소가 매우 만족스럽다는 보고를... "
"73","산도스, 슬로베니아에 바이오시밀러 센터 건립","  산도스社는 동유럽 슬로베니아의 수도 류블랴나에 9,000만 달러를 투자해 오는 2026년 ‘산도스 바이오파마... 이날 발표에 앞서 산도스 측은 최근 최소한 4억 달러를 투자해 슬로베니아 동부의 소도시 렌다바에 새로운... "
"74","1년 전 유로바스켓 8강 ‘광탈’ 그 후…슬로베니아 ‘뉴 캡틴’ 돈치치 “과...","  슬로베니아는 최근 그동안 팀의 리더 역할을 해온 에도 무리치가 부상으로 이탈했다는 소식을 전했다.... 슬로베니아는 고란 드라기치 시대가 저물고 돈치치의 시대가 열린 상황이다. 2017 유로바스켓 우승 이후 2020... "
"75","“부드러운데 폭발적” EV6·9에 빠진 슬로베니아 사절단","  슬로베니아 경제사절단이 현대차(005380)그룹의 연구개발(R&D) 거점인 남양연구소를 찾아 순수전기차... 현대차그룹은 지난달 30일 탄야 파욘 슬로베니아 부총리 겸 외교장관을 비롯한 마트야주 한 경제관광체육부장관... "
"76","슬로베니아 경제사절단, 남양연구소 방문 ""EV9 첨단 운전자 보조 시스템 인상...","  슬로베니아 경제사절단, 남양연구소 방문 ""EV9 첨단 운전자 보조 시스템 인상적"" 감탄 현대자동차그룹이 슬로베니아 부총리 등 경제사절단과 미래 모빌리티 관련 상호 협력방안 등을 논의했다.현대차그룹은 지난달 30일... "
"77","박진, 슬로베니아 부총리와 북악산 산행… ""안보리서 긴밀히 협력""","  박진 외교부 장관이 2024~25년 임기 유엔안전보장이사회 비상임이사국에 우리나라와 동반 진출한 슬로베니아 외교장관과 서울 북악산 산행을 함께했다. 박 장관은 2일 트위터를 통해 탄야 파욘 슬로베니아 부총리 겸... "
"78","안덕근 통상본부장, 슬로베니아 장관 면담…산업·통상협력 강화","  정부가 슬로베니아와 산업·통상분야 협력 강화를 위한 논의에 나섰다. 산업통상자원부는 안덕근 통상교섭본부장이 방한 중인 마트야쉬 한(Matjaž HAN) 슬로베니아 경제관광체육부 장관과 30일 면담을 가졌다고 밝혔다.... "
"79","한-슬로베니아 외교장관회담…항만·원전·안보리 비상임이사국 협력","  박진 외교부 장관은 30일 공식 방한 중인 탄야 파욘 슬로베니아 부총리 겸 외교장관과 회담 및 오찬을 갖고... 주한슬로베니아대사관 개설이 양국 관계 발전에 있어 중요한 계기가 되었다""고 밝혔다. 파욘 장관은 가치를... "
"80","통상본부장, 슬로베니아 장관 면담…산업·통상협력 강화","  정부가 슬로베니아와 산업·통상분야 협력 강화를 위한 논의에 나섰다. 특히 최근 코페르 항 물동량 증가로... 산업통상자원부는 안덕근 통상교섭본부장이 방한 중인 마트야쉬 한(Matjaž HAN) 슬로베니아 경제관광체육부... "
"81","한덕수 총리, 슬로베니아 부총리 접견…""항만·물류, 원전 분야 협력 확대 희...","  파욘 슬로베니아 부총리 겸 외교장관을 접견한 자리에서 항만·물류, 원전, 관광 등 다양한 분야의 협력을 요청했다. 한 총리는 이날 오전 정부서울청사에서 방한 중인 탄야 파욘 부총리를 접견하고, 한-슬로베니아... "
"82","송호성 기아 사장, 슬로베니아 ACS 대표단과 회동…부품 공급망 협력 논의","  코페르항 중심 협력 확대 방안 마련 향후 슬로베니아 현지 생산 가능성↑ 현대자동차·기아가 슬로베니아 자동차 시장 공략을 위한 전략 마련에 나선다. 현지 정부의 적극적인 지원을 토대로 자동차 부품 공급망을... "
"83","[현장톡톡]'30여년 만에 대사관 설립'…슬로베니아와 경제 협력 가능성 크다","  정식으로 수교를 시작한 지 30여년 만에 슬로베니아, 우리나라에 대사관 설립 최근 새로운 경제 ‘동맹·파트너’ 물색 중 통신 인프라와 인공지능 등 분야에서 협력 가능성 커 [타야 파욘 슬로베니아 부수상 겸 외무장관... "
